#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 1   9.23  0.05  0.22370 -2.150 3.543  5.055  5.50  0.013 0.00 15.645 20.132 18.776 17.286 16.244 15.034 13.883 13.318 13.079  0.224 
 1   9.23  0.05  0.15504 -2.552 3.500  5.127 10.90  0.038 0.00 22.049 27.546 25.954 24.307 23.087 21.569 20.193 19.654 19.384  0.155 
 1   9.23  0.09  1.72196  1.095 3.791  3.688  8.40  0.031 0.87  9.986 10.598 10.525 10.007  9.697  9.430  9.101  8.851  8.823  1.722 
 1   9.23  0.13  0.58920 -1.173 3.613  4.779 11.40  0.038 0.00 19.103 22.377 21.290 20.050 19.212 18.456 17.526 16.834 16.717  0.589 
 1   9.23  0.17  0.32939 -1.836 3.558  4.971  6.70  0.020 0.00 16.059 20.224 18.969 17.556 16.556 15.427 14.324 13.742 13.525  0.329 
 1   9.23  0.21  0.31959 -1.866 3.555  4.975 10.80  0.038 0.00 20.234 24.496 23.212 21.775 20.765 19.618 18.501 17.919 17.695  0.320 
 1   9.23  0.23  0.08935 -3.277 3.415  5.271  7.50  0.025 0.00 20.463 29.548 26.655 24.563 22.707 20.485 18.393 17.851 17.551  0.089 
 1   9.25 -0.39  0.10517 -2.965 3.473  5.264  9.20  0.034 0.82 21.028 28.396 25.973 24.010 22.532 20.718 19.076 18.508 18.240  0.105 
 1   9.25 -0.37  0.25261 -1.976 3.573  5.056 10.90  0.038 0.93 19.929 23.828 22.591 21.157 20.192 19.270 18.256 17.677 17.474  0.253 
 1   9.25 -0.23  0.33212 -1.776 3.579  4.998  6.80  0.021 0.00 16.010 19.699 18.548 17.183 16.244 15.334 14.338 13.749 13.564  0.332 
 1   9.25 -0.09  1.23619  0.444 3.814  4.290  9.80  0.036 0.73 13.275 13.835 13.835 13.332 13.020 12.745 12.403 12.129 12.101  1.236 
 1   9.25 -0.03  0.76362 -0.679 3.676  4.648  8.80  0.033 0.00 15.268 17.499 16.717 15.693 15.075 14.586 13.880 13.299 13.228  0.764 
 1   9.25  0.11  0.17148 -2.444 3.511  5.107 10.20  0.037 0.84 20.548 25.969 24.400 22.769 21.562 20.063 18.695 18.154 17.886  0.171 
 1   9.25  0.27  0.11706 -2.890 3.462  5.193 10.10  0.037 0.00 22.096 28.887 26.882 25.061 23.608 21.780 20.140 19.606 19.316  0.117 
 1   9.25  0.33  0.11873 -2.876 3.464  5.190 10.40  0.037 0.00 22.360 29.097 27.110 25.296 23.853 22.037 20.408 19.873 19.584  0.119 
 1   9.27 -0.35  0.34698 -1.718 3.588  4.996 11.30  0.038 0.84 19.780 23.370 22.244 20.881 19.957 19.110 18.139 17.545 17.364  0.347 
 1   9.27 -0.09  0.71778 -0.785 3.662  4.675 11.40  0.038 0.88 17.639 20.233 19.335 18.230 17.535 16.977 16.189 15.545 15.456  0.718 
 1   9.27 -0.01  0.48419 -1.420 3.594  4.864  9.10  0.034 0.00 17.420 20.901 19.812 18.521 17.622 16.759 15.782 15.139 14.991  0.484 
 1   9.27  0.01  0.20803 -2.204 3.541  5.072  8.50  0.031 0.00 18.780 23.328 21.959 20.457 19.406 18.183 17.020 16.454 16.214  0.208 
 1   9.27  0.05  0.10981 -2.939 3.463  5.215  8.80  0.033 0.00 20.919 27.726 25.703 23.878 22.425 20.598 18.962 18.427 18.139  0.110 
 1   9.27  0.19  0.13738 -2.713 3.480  5.153 11.30  0.038 0.88 22.261 28.586 26.745 24.986 23.615 21.888 20.337 19.801 19.516  0.137 
 1   9.29 -0.33  0.16760 -2.414 3.529  5.138  6.70  0.020 0.95 16.828 21.889 20.259 18.607 17.501 16.249 15.053 14.482 14.231  0.168 
 1   9.29 -0.27  0.24190 -2.031 3.565  5.059 11.30  0.038 0.81 20.609 24.811 23.476 21.993 20.998 19.973 18.909 18.330 18.108  0.242 
 1   9.29 -0.15  0.10661 -2.965 3.466  5.241  8.10  0.029 0.00 20.283 27.248 25.056 23.178 21.722 19.922 18.343 17.793 17.520  0.107 
 1   9.29 -0.15  0.51623 -1.309 3.608  4.840 12.00  0.038 0.78 19.591 22.938 21.872 20.591 19.720 18.930 17.987 17.342 17.197  0.516 
 1   9.29 -0.11  1.45697  0.837 3.828  4.023 11.90  0.038 0.00 14.577 14.985 15.003 14.599 14.343 14.115 13.847 13.645 13.624  1.457 
 1   9.29 -0.07  0.19355 -2.267 3.538  5.092 12.10  0.038 0.76 22.123 26.998 25.535 23.972 22.872 21.567 20.332 19.773 19.521  0.194 
 1   9.29 -0.05  0.27355 -1.967 3.559  5.023  9.10  0.034 0.00 18.788 22.973 21.691 20.252 19.254 18.157 17.067 16.487 16.267  0.274 
 1   9.29 -0.05  0.23355 -2.099 3.551  5.054  9.20  0.034 0.90 18.568 23.002 21.641 20.147 19.119 17.957 16.830 16.256 16.019  0.234 
 1   9.29  0.03  0.11343 -2.905 3.467  5.210  9.80  0.036 0.00 21.832 28.488 26.518 24.711 23.285 21.492 19.888 19.351 19.065  0.113 
 1   9.29  0.03  0.47914 -1.436 3.591  4.865 10.50  0.037 0.82 18.337 21.978 20.870 19.564 18.635 17.681 16.661 16.042 15.876  0.479 
 1   9.29  0.05  0.24847 -2.056 3.548  5.029 10.10  0.037 0.00 20.010 24.423 23.085 21.606 20.579 19.403 18.269 17.695 17.458  0.248 
 1   9.29  0.17  0.31786 -1.866 3.556  4.977 10.40  0.037 0.82 19.278 23.611 22.308 20.855 19.835 18.668 17.538 16.961 16.731  0.318 
 1   9.29  0.17  0.18883 -2.330 3.523  5.081 11.20  0.038 0.00 21.794 26.722 25.277 23.720 22.601 21.243 19.988 19.438 19.186  0.189 
 1   9.29  0.27  0.13033 -2.775 3.473  5.168 11.20  0.038 0.00 22.908 29.263 27.409 25.643 24.269 22.535 20.983 20.447 20.162  0.130 
 1   9.29  0.31  0.14327 -2.663 3.484  5.139  9.80  0.036 0.00 21.227 27.215 25.480 23.766 22.456 20.810 19.329 18.793 18.513  0.143 
 1   9.29  0.39  0.19222 -2.309 3.524  5.074  9.50  0.035 0.00 20.042 24.927 23.493 21.943 20.832 19.485 18.239 17.688 17.437  0.192 
 1   9.31 -0.23  0.22178 -2.113 3.558  5.076 11.50  0.038 0.00 21.553 25.802 24.454 22.968 21.968 20.922 19.848 19.269 19.045  0.222 
 1   9.31 -0.13  0.43900 -1.508 3.591  4.898  9.80  0.036 0.00 18.339 21.844 20.752 19.441 18.535 17.674 16.700 16.075 15.915  0.439 
 1   9.31 -0.05  0.09899 -3.086 3.448  5.258 10.00  0.037 0.00 22.485 30.032 27.707 25.779 24.200 22.240 20.494 19.953 19.666  0.099 
 1   9.31 -0.01  0.10583 -2.989 3.459  5.232  6.60  0.019 0.00 18.841 25.818 23.722 21.874 20.391 18.532 16.871 16.336 16.049  0.106 
 1   9.31 -0.01  0.22794 -2.127 3.547  5.057 10.80  0.038 0.00 20.888 25.338 23.987 22.498 21.465 20.282 19.144 18.572 18.334  0.228 
 1   9.31  0.01  0.25661 -2.024 3.552  5.026 10.60  0.037 0.00 20.430 24.764 23.448 21.984 20.968 19.816 18.697 18.119 17.888  0.257 
 1   9.31  0.09  0.46768 -1.470 3.587  4.870 10.00  0.037 0.89 17.840 21.539 20.432 19.131 18.188 17.189 16.147 15.533 15.364  0.468 
 1   9.31  0.09  0.41192 -1.603 3.576  4.905 10.80  0.038 0.00 19.577 23.389 22.268 20.950 19.985 18.929 17.861 17.267 17.084  0.412 
 1   9.31  0.11  0.15906 -2.531 3.501  5.120  7.90  0.028 0.00 18.997 24.455 22.873 21.233 20.019 18.508 17.139 16.601 16.332  0.159 
 1   9.31  0.13  0.10520 -3.009 3.452  5.223  9.90  0.036 0.70 22.035 29.423 27.257 25.374 23.828 21.892 20.060 19.487 19.172  0.105 
 1   9.31  0.21  0.42404 -1.582 3.574  4.891  8.80  0.033 0.00 17.525 21.370 20.263 18.967 17.990 16.887 15.793 15.195 15.014  0.424 
 1   9.31  0.25  0.28225 -1.973 3.548  4.998  8.60  0.032 0.90 17.655 22.118 20.775 19.292 18.254 17.053 15.903 15.332 15.094  0.282 
 1   9.33 -0.31  0.28590 -1.885 3.576  5.030  7.60  0.026 0.00 17.082 20.845 19.664 18.270 17.319 16.410 15.409 14.828 14.635  0.286 
 1   9.33 -0.21  0.64507 -0.946 3.647  4.728 11.30  0.038 0.00 18.436 21.101 20.183 19.061 18.347 17.779 16.975 16.316 16.223  0.645 
 1   9.33 -0.13  0.15389 -2.538 3.507  5.138 11.60  0.038 0.00 22.714 28.151 26.503 24.836 23.646 22.204 20.884 20.330 20.068  0.154 
 1   9.33 -0.07  0.40711 -1.597 3.582  4.919 11.20  0.038 0.00 19.962 23.648 22.523 21.191 20.253 19.301 18.285 17.681 17.506  0.407 
 1   9.33 -0.03  0.56468 -1.209 3.613  4.798  9.50  0.035 0.00 17.293 20.509 19.442 18.195 17.361 16.639 15.727 15.044 14.923  0.565 
 1   9.33 -0.01  0.16035 -2.507 3.507  5.126 12.20  0.038 0.00 23.239 28.570 27.013 25.389 24.200 22.735 21.399 20.856 20.592  0.160 
 1   9.33  0.01  0.23575 -2.098 3.548  5.045 11.10  0.038 0.00 21.115 25.547 24.204 22.720 21.690 20.509 19.372 18.799 18.562  0.236 
 1   9.33  0.05  0.09806 -3.110 3.442  5.253 10.10  0.037 0.98 21.942 29.798 27.394 25.441 23.800 21.771 19.927 19.389 19.095  0.098 
 1   9.33  0.05  0.64275 -1.020 3.630  4.733 11.00  0.038 0.00 18.320 21.355 20.299 19.095 18.314 17.671 16.804 16.112 16.010  0.643 
 1   9.33  0.13  0.20041 -2.245 3.534  5.067 10.10  0.037 0.00 20.483 25.180 23.784 22.261 21.184 19.906 18.705 18.146 17.900  0.200 
 1   9.33  0.23  0.14673 -2.633 3.487  5.131 11.00  0.038 0.00 22.352 28.248 26.542 24.841 23.547 21.924 20.462 19.926 19.647  0.147 
 1   9.33  0.23  0.47558 -1.455 3.585  4.855 12.10  0.038 0.00 20.509 24.198 23.110 21.841 20.897 19.872 18.812 18.181 18.021  0.476 
 1   9.33  0.25  0.12891 -2.787 3.472  5.171  9.70  0.036 0.00 21.438 27.837 25.967 24.197 22.814 21.070 19.510 18.975 18.689  0.129 
 1   9.33  0.27  0.20481 -2.236 3.532  5.058  9.80  0.036 0.00 20.161 24.897 23.496 21.969 20.883 19.588 18.377 17.819 17.573  0.205 
 1   9.33  0.43  0.15423 -2.575 3.493  5.119  9.10  0.034 0.00 20.307 26.002 24.356 22.684 21.426 19.853 18.431 17.895 17.620  0.154 
 1   9.35 -0.37  0.30067 -1.830 3.582  5.022 10.90  0.038 0.00 20.245 23.888 22.742 21.364 20.432 19.576 18.599 18.010 17.824  0.301 
 1   9.35 -0.31  0.21896 -2.110 3.562  5.084 11.40  0.038 0.00 21.446 25.603 24.273 22.793 21.804 20.805 19.753 19.174 18.956  0.219 
 1   9.35 -0.23  0.17962 -2.341 3.535  5.119 12.00  0.038 0.00 22.623 27.427 25.910 24.320 23.246 22.037 20.868 20.298 20.051  0.180 
 1   9.35 -0.21  0.08025 -3.577 3.372  5.352  7.50  0.025 0.00 21.211 32.725 28.790 26.390 24.138 21.675 19.112 18.510 18.203  0.080 
 1   9.35 -0.15  0.08898 -3.294 3.421  5.309  9.00  0.034 0.00 22.004 30.873 28.048 25.976 24.162 21.976 19.947 19.404 19.108  0.089 
 1   9.35 -0.13  0.60516 -1.079 3.630  4.763 11.10  0.038 0.87 18.036 21.098 20.071 18.853 18.052 17.382 16.502 15.823 15.707  0.605 
 1   9.35 -0.03  1.79251 -2.571 4.087  8.131  5.10  0.011 0.00 16.298 16.415 16.910 16.737 16.762 16.780 16.945 16.918 16.980  0.677 
 1   9.35 -0.01  0.11471 -2.889 3.470  5.211 10.10  0.037 0.00 22.093 28.660 26.712 24.914 23.507 21.737 20.157 19.620 19.335  0.115 
 1   9.35 -0.01  0.17334 -2.417 3.518  5.113 11.40  0.038 0.94 21.541 26.688 25.179 23.583 22.428 21.014 19.717 19.171 18.912  0.173 
 1   9.35  0.03  0.70086 -0.862 3.647  4.681  9.80  0.036 0.82 16.305 19.194 18.188 17.020 16.267 15.647 14.803 14.131 14.032  0.701 
 1   9.35  0.05  0.41760 -1.585 3.578  4.903  6.80  0.021 0.82 14.999 18.827 17.681 16.344 15.382 14.341 13.285 12.692 12.505  0.418 
 1   9.35  0.05  0.12702 -2.788 3.477  5.184  8.90  0.033 0.92 19.998 26.383 24.509 22.738 21.361 19.624 18.070 17.534 17.250  0.127 
 1   9.35  0.15  0.08492 -3.391 3.397  5.293  8.70  0.032 0.00 21.948 32.021 28.712 26.503 24.483 22.137 19.854 19.298 18.994  0.085 
 1   9.35  0.15  0.19210 -2.304 3.526  5.077 10.30  0.037 0.00 20.830 25.676 24.249 22.705 21.601 20.269 19.033 18.480 18.231  0.192 
 1   9.35  0.21  0.13201 -2.760 3.475  5.164  7.80  0.027 0.00 19.471 25.754 23.922 22.167 20.804 19.084 17.547 17.013 16.728  0.132 
 1   9.35  0.21  0.09229 -3.221 3.423  5.261  9.50  0.035 0.72 22.207 30.972 28.266 26.222 24.434 22.266 20.215 19.612 19.236  0.092 
 1   9.35  0.21  0.35302 -1.773 3.562  4.951 10.30  0.037 0.00 19.501 23.618 22.392 21.000 20.003 18.877 17.771 17.183 16.973  0.353 
 1   9.35  0.23  0.73154 -0.810 3.651  4.661 11.40  0.038 0.00 18.194 20.991 19.961 18.812 18.094 17.525 16.726 16.076 15.990  0.732 
 1   9.35  0.29  0.32913 -1.838 3.557  4.968 12.30  0.038 0.00 21.665 25.886 24.622 23.202 22.195 21.049 19.932 19.346 19.127  0.329 
 1   9.35  0.35  0.24879 -2.075 3.541  5.018 10.00  0.037 0.00 19.958 24.512 23.151 21.654 20.600 19.368 18.197 17.630 17.389  0.249 
 1   9.35  0.35  0.10228 -3.054 3.445  5.226 10.60  0.037 0.00 23.004 30.559 28.280 26.365 24.775 22.793 21.002 20.467 20.172  0.102 
 1   9.35  0.39  0.34871 -1.784 3.561  4.955 10.70  0.037 0.00 19.931 24.070 22.848 21.466 20.464 19.314 18.195 17.603 17.394  0.349 
 1   9.37 -0.43  0.21196 -2.111 3.569  5.098 10.60  0.037 0.00 20.648 24.633 23.350 21.887 20.915 19.992 18.975 18.398 18.189  0.212 
 1   9.37 -0.33  0.37956 -1.626 3.592  4.957  9.00  0.034 0.00 17.835 21.270 20.192 18.867 17.968 17.161 16.213 15.604 15.437  0.380 
 1   9.37 -0.25  0.28038 -1.911 3.572  5.029  9.90  0.036 0.00 19.448 23.340 22.123 20.713 19.748 18.790 17.764 17.183 16.983  0.280 
 1   9.37 -0.21  0.33418 -1.772 3.578  4.994 10.20  0.037 0.00 19.401 23.133 21.976 20.606 19.661 18.736 17.730 17.140 16.953  0.334 
 1   9.37 -0.09  0.11982 -2.836 3.477  5.207 11.50  0.038 0.84 22.851 29.532 27.508 25.681 24.264 22.492 20.916 20.370 20.092  0.120 
 1   9.37 -0.07  0.13873 -2.672 3.492  5.165  7.90  0.028 0.00 19.349 25.185 23.441 21.730 20.461 18.888 17.474 16.929 16.658  0.139 
 1   9.37 -0.05  0.22152 -2.144 3.548  5.065 11.70  0.038 0.00 21.830 26.280 24.914 23.416 22.387 21.222 20.092 19.518 19.280  0.222 
 1   9.37 -0.03  0.23474 -2.097 3.550  5.051  9.50  0.035 0.00 19.514 23.914 22.566 21.081 20.059 18.901 17.778 17.203 16.967  0.235 
 1   9.37 -0.03  0.22545 -2.132 3.548  5.060 10.20  0.037 0.00 20.301 24.747 23.389 21.897 20.867 19.694 18.561 17.988 17.750  0.225 
 1   9.37  0.01  0.95423 -0.190 3.741  4.519 12.80  0.038 0.00 18.045 19.251 18.961 18.190 17.754 17.387 16.896 16.505 16.461  0.954 
 1   9.37  0.03  0.12763 -2.780 3.478  5.184  8.40  0.031 0.00 20.121 26.320 24.503 22.757 21.413 19.720 18.206 17.670 17.389  0.128 
 1   9.37  0.03  0.14621 -2.617 3.494  5.141  9.10  0.034 0.84 19.883 25.780 24.070 22.368 21.076 19.453 17.990 17.453 17.176  0.146 
 1   9.37  0.03  0.49158 -1.405 3.594  4.855 11.80  0.038 0.00 20.082 23.578 22.488 21.202 20.301 19.426 18.442 17.794 17.647  0.492 
 1   9.37  0.13  0.11200 -2.927 3.461  5.206  8.80  0.033 0.88 20.331 27.461 25.346 23.484 21.970 20.068 18.350 17.815 17.523  0.112 
 1   9.37  0.15  0.16222 -2.513 3.502  5.114  8.60  0.032 0.00 19.653 25.092 23.517 21.881 20.669 19.164 17.798 17.259 16.991  0.162 
 1   9.37  0.19  0.53840 -1.302 3.599  4.811 10.70  0.037 0.89 18.136 21.670 20.583 19.322 18.417 17.494 16.480 15.819 15.677  0.538 
 1   9.37  0.19  0.19751 -2.270 3.529  5.066 11.90  0.038 0.00 22.346 27.139 25.725 24.189 23.094 21.780 20.555 20.000 19.752  0.198 
 1   9.39 -0.35  0.18802 -2.262 3.549  5.116 10.80  0.038 0.00 21.225 25.765 24.276 22.707 21.681 20.609 19.515 18.936 18.696  0.188 
 1   9.39 -0.25  0.63564 -0.959 3.647  4.733  8.30  0.030 0.00 15.468 18.108 17.203 16.084 15.373 14.806 14.005 13.347 13.254  0.636 
 1   9.39 -0.25  0.65673 -0.899 3.654  4.715  9.50  0.035 0.00 16.517 19.048 18.181 17.090 16.403 15.856 15.075 14.431 14.343  0.657 
 1   9.39 -0.21  0.12261 -2.799 3.485  5.210 10.60  0.037 0.00 22.367 28.671 26.684 24.875 23.550 21.925 20.485 19.926 19.658  0.123 
 1   9.39 -0.19  1.05842  0.109 3.784  4.435  8.50  0.031 0.00 12.997 13.642 13.638 13.068 12.725 12.422 12.047 11.748 11.719  1.058 
 1   9.39 -0.15  0.30038 -1.869 3.569  5.008 11.30  0.038 0.00 20.741 24.681 23.464 22.061 21.091 20.090 19.046 18.462 18.260  0.300 
 1   9.39 -0.07  0.41813 -1.569 3.584  4.910  8.60  0.032 0.00 17.292 20.931 19.815 18.491 17.561 16.627 15.620 15.012 14.841  0.418 
 1   9.39 -0.07  0.09944 -3.076 3.450  5.258  9.70  0.036 0.00 22.160 29.661 27.336 25.408 23.839 21.896 20.174 19.632 19.348  0.099 
 1   9.39 -0.05  0.24874 -2.041 3.554  5.037 10.00  0.037 0.00 19.873 24.175 22.854 21.388 20.378 19.252 18.146 17.568 17.339  0.249 
 1   9.39 -0.05  0.15822 -2.517 3.507  5.130 10.50  0.037 0.98 20.832 26.222 24.628 22.986 21.793 20.328 18.993 18.447 18.183  0.158 
 1   9.39 -0.03  0.62556 -1.049 3.630  4.748  6.60  0.019 0.00 13.993 16.976 15.940 14.743 13.966 13.332 12.474 11.785 11.682  0.626 
 1   9.39 -0.03  0.21168 -2.184 3.544  5.071 10.90  0.038 0.00 21.130 25.640 24.268 22.766 21.725 20.530 19.382 18.812 18.572  0.212 
 1   9.39  0.03  0.35442 -1.750 3.569  4.958 10.90  0.038 0.78 19.523 23.583 22.363 20.966 19.979 18.888 17.802 17.218 17.009  0.354 
 1   9.39  0.05  0.23223 -2.116 3.545  5.045 10.90  0.038 0.76 20.505 25.151 23.767 22.253 21.186 19.926 18.732 18.170 17.925  0.232 
 1   9.39  0.05  0.19831 -2.249 3.536  5.076 11.40  0.038 0.00 21.794 26.450 25.060 23.542 22.472 21.211 20.022 19.460 19.216  0.198 
 1   9.39  0.11  0.15454 -2.562 3.497  5.124 12.60  0.038 0.98 23.044 28.657 27.033 25.371 24.129 22.579 21.177 20.639 20.367  0.155 
 1   9.39  0.19  0.60491 -1.138 3.615  4.764 11.70  0.038 0.84 18.824 22.195 21.102 19.859 19.000 18.180 17.215 16.535 16.409  0.605 
 1   9.39  0.21  0.89694 -0.378 3.709  4.549 11.20  0.038 0.00 16.915 18.710 18.100 17.169 16.641 16.220 15.629 15.159 15.104  0.897 
 1   9.39  0.23  0.30742 -1.897 3.553  4.980 10.50  0.037 0.00 20.013 24.326 23.023 21.571 20.556 19.400 18.278 17.698 17.469  0.307 
 1   9.39  0.25  0.19137 -2.314 3.524  5.074  8.40  0.031 0.88 18.379 23.436 21.963 20.388 19.245 17.845 16.556 16.010 15.753  0.191 
 1   9.39  0.27  0.15098 -2.597 3.490  5.122  9.90  0.036 0.00 21.163 26.944 25.273 23.589 22.316 20.721 19.282 18.745 18.469  0.151 
 1   9.39  0.27  0.26658 -2.020 3.544  5.007 10.00  0.037 0.00 19.819 24.300 22.954 21.468 20.427 19.221 18.067 17.497 17.258  0.267 
 1   9.39  0.29  0.38680 -1.677 3.568  4.919 10.70  0.037 0.00 19.663 23.659 22.495 21.158 20.167 19.038 17.929 17.332 17.137  0.387 
 1   9.39  0.39  0.08217 -3.455 3.386  5.298  8.00  0.028 0.00 21.407 32.069 28.512 26.231 24.114 21.714 19.307 18.734 18.428  0.082 
 1   9.41 -0.49  0.22309 -2.051 3.577  5.091  9.20  0.034 0.71 18.737 22.744 21.477 20.006 19.027 18.091 17.055 16.477 16.263  0.223 
 1   9.41 -0.41  0.64622 -0.876 3.662  4.717 10.80  0.038 0.00 17.759 20.084 19.317 18.273 17.623 17.097 16.345 15.726 15.640  0.646 
 1   9.41 -0.39  0.11812 -2.819 3.489  5.231  9.10  0.034 0.00 20.918 27.307 25.184 23.322 22.013 20.443 19.060 18.483 18.224  0.118 
 1   9.41 -0.39  0.14068 -2.617 3.508  5.179 10.30  0.037 0.00 21.613 27.286 25.432 23.670 22.478 21.085 19.804 19.227 18.970  0.141 
 1   9.41 -0.37  0.75771 -0.559 3.704  4.640  7.30  0.024 0.00 13.468 15.057 14.608 13.730 13.220 12.787 12.185 11.691 11.631  0.758 
 1   9.41 -0.29  0.33779 -1.749 3.584  4.996  9.90  0.036 0.00 19.043 22.661 21.530 20.170 19.242 18.373 17.394 16.799 16.618  0.338 
 1   9.41 -0.21  0.57330 -1.140 3.626  4.786  8.10  0.029 0.00 15.720 18.705 17.699 16.492 15.705 15.062 14.200 13.518 13.405  0.573 
 1   9.41 -0.21  0.21198 -2.153 3.555  5.083 10.90  0.038 0.00 21.052 25.385 24.010 22.509 21.500 20.427 19.340 18.762 18.532  0.212 
 1   9.41 -0.21  0.43727 -1.496 3.595  4.901 11.90  0.038 0.93 19.747 23.204 22.122 20.810 19.910 19.080 18.120 17.497 17.337  0.437 
 1   9.41 -0.17  0.70490 -0.787 3.664  4.674  7.20  0.023 0.00 13.936 16.299 15.482 14.428 13.778 13.260 12.517 11.902 11.823  0.705 
 1   9.41 -0.13  0.77270 -0.606 3.689  4.633 10.10  0.037 0.00 16.385 18.355 17.705 16.739 16.169 15.705 15.045 14.503 14.437  0.773 
 1   9.41 -0.11  0.31176 -1.846 3.569  5.000  9.30  0.035 0.00 18.685 22.626 21.415 20.019 19.049 18.033 16.985 16.400 16.199  0.312 
 1   9.41 -0.09  0.55439 -1.219 3.614  4.803  8.30  0.030 0.94 15.463 18.676 17.621 16.370 15.532 14.803 13.891 13.217 13.092  0.554 
 1   9.41 -0.07  0.15455 -2.540 3.505  5.134 11.20  0.038 0.73 21.926 27.611 25.934 24.250 23.007 21.464 20.059 19.512 19.243  0.155 
 1   9.41 -0.05  0.09040 -3.254 3.425  5.293  9.90  0.036 0.88 22.396 31.398 28.629 26.550 24.707 22.493 20.335 19.769 19.465  0.090 
 1   9.41 -0.05  0.63923 -1.006 3.635  4.735 10.10  0.037 0.97 16.701 19.665 18.641 17.449 16.677 16.050 15.194 14.508 14.406  0.639 
 1   9.41 -0.03  0.10104 -3.053 3.452  5.249  9.70  0.036 0.00 22.103 29.442 27.207 25.308 23.763 21.837 20.120 19.581 19.293  0.101 
 1   9.41 -0.03  0.21501 -2.171 3.545  5.068 10.40  0.037 0.98 19.868 24.373 23.002 21.500 20.460 19.267 18.120 17.550 17.311  0.215 
 1   9.41  0.01  0.43245 -1.545 3.583  4.895  9.10  0.034 0.00 17.731 21.413 20.298 18.983 18.044 17.072 16.047 15.438 15.267  0.432 
 1   9.41  0.03  0.12680 -2.787 3.478  5.186 11.20  0.038 0.00 22.938 29.171 27.346 25.594 24.244 22.545 21.025 20.488 20.205  0.127 
 1   9.41  0.05  3.28897 -3.471 3.878  8.232 11.30  0.038 0.00 24.748 24.605 25.058 24.726 24.497 24.277 24.096 23.917 23.908  0.733 
 1   9.41  0.07  0.22280 -2.154 3.542  5.053 10.90  0.038 0.00 21.054 25.599 24.234 22.734 21.684 20.461 19.296 18.729 18.488  0.223 
 1   9.41  0.09  2.22742 -3.006 3.986  8.187  8.50  0.031 0.00 20.785 20.630 21.122 20.894 20.807 20.717 20.746 20.663 20.703  0.714 
 1   9.41  0.09  0.25880 -2.027 3.548  5.018 11.00  0.038 0.00 20.838 25.250 23.915 22.436 21.409 20.232 19.097 18.522 18.286  0.259 
 1   9.41  0.09  1.44577  0.760 3.786  3.928 11.90  0.038 0.98 14.069 14.783 14.689 14.115 13.777 13.487 13.125 12.849 12.818  1.446 
 1   9.41  0.09  0.58201 -1.181 3.613  4.781 12.20  0.038 0.00 19.924 23.190 22.106 20.863 20.025 19.275 18.348 17.658 17.540  0.582 
 1   9.41  0.11  0.14825 -2.609 3.492  5.132  8.20  0.029 0.86 18.947 24.874 23.157 21.453 20.154 18.520 17.049 16.513 16.235  0.148 
 1   9.41  0.15  0.48027 -1.443 3.587  4.857  9.40  0.035 0.00 17.776 21.403 20.311 19.033 18.104 17.130 16.097 15.463 15.306  0.480 
 1   9.41  0.19  0.25229 -2.062 3.542  5.015 11.00  0.038 0.91 20.269 24.844 23.478 21.977 20.920 19.681 18.506 17.940 17.698  0.252 
 1   9.41  0.19  0.13622 -2.723 3.479  5.156 11.60  0.038 0.00 23.177 29.351 27.556 25.815 24.473 22.782 21.266 20.730 20.447  0.136 
 1   9.41  0.21  0.09518 -3.169 3.430  5.251  7.90  0.028 0.93 19.995 28.605 25.934 23.897 22.119 19.958 17.940 17.400 17.101  0.095 
 1   9.41  0.21  0.26733 -2.017 3.545  5.006 10.60  0.037 0.91 19.758 24.283 22.928 21.435 20.387 19.165 18.001 17.433 17.192  0.267 
 1   9.41  0.21  0.18608 -2.351 3.519  5.082 12.40  0.038 0.95 22.368 27.457 25.974 24.392 23.244 21.838 20.547 20.000 19.743  0.186 
 1   9.41  0.23  0.54017 -1.296 3.599  4.808  7.60  0.026 0.00 15.611 19.053 17.971 16.728 15.844 14.963 13.971 13.288 13.159  0.540 
 1   9.41  0.25  0.38050 -1.694 3.567  4.925  7.90  0.028 0.00 16.906 20.908 19.732 18.383 17.395 16.273 15.172 14.579 14.381  0.381 
 1   9.41  0.25  0.16893 -2.471 3.505  5.104  9.40  0.035 0.00 20.348 25.704 24.152 22.529 21.333 19.851 18.502 17.962 17.696  0.169 
 1   9.41  0.41  0.58345 -1.191 3.609  4.775 12.50  0.038 0.00 20.246 23.649 22.542 21.320 20.462 19.611 18.632 17.929 17.813  0.583 
 1   9.43 -0.47  0.98004  0.056 3.789  4.475 13.10  0.038 0.78 17.470 18.150 18.174 17.596 17.233 16.905 16.484 16.138 16.101  0.980 
 1   9.43 -0.37  0.19164 -2.232 3.554  5.113  9.80  0.036 0.85 19.623 24.246 22.744 21.162 20.121 19.016 17.898 17.320 17.080  0.192 
 1   9.43 -0.37  0.16489 -2.427 3.528  5.142 11.20  0.038 0.00 22.038 27.069 25.436 23.779 22.683 21.462 20.280 19.704 19.454  0.165 
 1   9.43 -0.23  0.18758 -2.283 3.542  5.109 11.20  0.038 0.00 21.679 26.324 24.847 23.283 22.234 21.078 19.942 19.368 19.125  0.188 
 1   9.43 -0.23  0.60317 -1.056 3.635  4.760 11.30  0.038 0.00 18.709 21.559 20.593 19.422 18.666 18.055 17.216 16.543 16.438  0.603 
