Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 3  10.07 -1.77  0.40845 -1.358 3.655  4.972 14.90  0.038 0.00 23.065 25.130 24.603 23.575 22.939 22.379 21.652 21.117 20.980  0.408
 3  10.07 -1.77  0.15299 -2.312 3.580  5.199 15.00  0.038 0.77 25.128 29.170 27.805 26.269 25.296 24.484 23.493 22.915 22.732  0.153
 3  10.07 -1.77  0.32732 -1.551 3.643  5.022 15.10  0.038 0.00 23.747 26.015 25.406 24.325 23.648 23.060 22.300 21.752 21.603  0.327
 3  10.07 -1.77  0.84839 -0.613 3.734  4.727 15.40  0.038 0.74 21.591 22.440 22.550 21.901 21.483 21.083 20.576 20.174 20.106  0.625
 3  10.07 -1.77  0.17478 -2.154 3.597  5.169 15.50  0.038 0.00 25.654 28.795 27.856 26.537 25.682 24.978 24.082 23.507 23.329  0.175
 3  10.07 -1.77  0.19387 -2.015 3.613  5.137 15.70  0.038 0.00 25.508 28.315 27.508 26.281 25.489 24.826 23.978 23.407 23.234  0.194
 3  10.07 -1.77  0.63420 -0.574 3.739  4.714 15.90  0.038 0.00 22.105 22.887 22.981 22.327 21.907 21.508 21.007 20.611 20.546  0.634
 3  10.07 -1.77  0.36696 -1.456 3.649  5.000 16.00  0.038 0.00 24.411 26.581 26.008 24.953 24.297 23.723 22.980 22.437 22.294  0.367
 3  10.07 -1.77  0.73564 -0.116 3.791  4.529 18.10  0.038 0.00 23.161 23.546 23.797 23.339 23.015 22.698 22.313 21.999 21.969  0.736
 3  10.07 -1.75  0.77743  0.126 3.810  4.390 11.90  0.038 0.00 16.356 16.679 16.917 16.516 16.228 15.942 15.604 15.327 15.306  0.777
 3  10.07 -1.75  0.16962 -2.193 3.593  5.176 12.10  0.038 0.00 22.352 25.658 24.638 23.279 22.401 21.681 20.767 20.191 20.012  0.170
 3  10.07 -1.75  0.29336 -1.638 3.638  5.040 12.30  0.038 0.81 20.614 23.048 22.377 21.254 20.541 19.930 19.141 18.582 18.423  0.293
 3  10.07 -1.75  0.10838 -2.743 3.539  5.317 12.40  0.038 0.00 24.028 29.519 27.340 25.508 24.413 23.417 22.325 21.752 21.575  0.108
 3  10.07 -1.75  0.12797 -2.545 3.557  5.266 12.60  0.038 0.00 23.733 28.434 26.678 25.009 23.983 23.107 22.075 21.495 21.307  0.128
 3  10.07 -1.75  0.12907 -2.535 3.558  5.263 13.00  0.038 0.00 24.107 28.766 27.034 25.373 24.350 23.479 22.451 21.871 21.683  0.129
 3  10.07 -1.75  0.09830 -2.939 3.513  5.369 13.00  0.038 0.00 25.119 31.758 28.951 26.924 25.708 24.515 23.339 22.800 22.662  0.098
 3  10.07 -1.75  0.52018 -1.019 3.682  4.848 13.20  0.038 0.00 20.518 22.105 21.796 20.890 20.341 19.843 19.193 18.697 18.588  0.520
 3  10.07 -1.75  0.09933 -2.906 3.518  5.361 13.30  0.038 0.00 25.336 31.726 29.060 27.068 25.882 24.732 23.572 23.023 22.876  0.099
 3  10.07 -1.75  0.11527 -2.666 3.547  5.298 13.40  0.038 0.00 24.834 30.006 27.993 26.225 25.160 24.220 23.154 22.575 22.389  0.115
 3  10.07 -1.75  0.14998 -2.336 3.576  5.202 13.50  0.038 0.00 24.111 27.995 26.694 25.195 24.236 23.458 22.485 21.908 21.727  0.150
 3  10.07 -1.75  0.33115 -1.541 3.644  5.020 13.50  0.038 0.00 22.123 24.386 23.777 22.698 22.023 21.437 20.678 20.129 19.981  0.331
 3  10.07 -1.75  0.29361 -1.637 3.638  5.040 13.60  0.038 0.95 21.762 24.146 23.492 22.382 21.681 21.077 20.298 19.742 19.587  0.294
 3  10.07 -1.75  0.56967 -0.834 3.705  4.792 13.70  0.038 0.00 20.556 21.783 21.654 20.845 20.355 19.899 19.312 18.859 18.767  0.570
 3  10.07 -1.75  0.24531 -1.782 3.629  5.072 13.80  0.038 0.75 22.596 25.240 24.496 23.315 22.556 21.913 21.088 20.520 20.352  0.245
 3  10.07 -1.75  0.12281 -2.594 3.553  5.280 13.80  0.038 0.00 25.055 29.953 28.087 26.377 25.335 24.435 23.390 22.809 22.620  0.123
 3  10.07 -1.75  0.19962 -1.973 3.617  5.126 13.90  0.038 0.00 23.604 26.328 25.550 24.347 23.573 22.921 22.086 21.516 21.345  0.200
 3  10.07 -1.75  0.18516 -2.079 3.605  5.152 14.00  0.038 0.00 23.968 26.911 26.055 24.789 23.968 23.287 22.418 21.844 21.668  0.185
 3  10.07 -1.75  0.27281 -1.697 3.634  5.054 14.10  0.038 0.00 23.112 25.537 24.868 23.747 23.037 22.428 21.642 21.083 20.925  0.273
 3  10.07 -1.75  0.33209 -1.539 3.644  5.019 14.10  0.038 0.00 22.717 24.978 24.369 23.292 22.617 22.031 21.272 20.723 20.575  0.332
 3  10.07 -1.75  0.14392 -2.394 3.571  5.221 14.30  0.038 0.00 25.055 29.154 27.736 26.191 25.212 24.409 23.419 22.841 22.658  0.144
 3  10.07 -1.75  0.43530 -1.282 3.660  4.943 14.70  0.038 0.00 22.674 24.657 24.165 23.158 22.538 21.990 21.276 20.745 20.613  0.435
 3  10.07 -1.75  0.29690 -1.628 3.638  5.038 15.00  0.038 0.00 23.839 26.192 25.550 24.447 23.753 23.154 22.380 21.825 21.672  0.297
 3  10.07 -1.75  0.26099 -1.731 3.632  5.060 15.10  0.038 0.00 24.197 26.657 25.975 24.845 24.128 23.513 22.721 22.160 22.000  0.261
 3  10.07 -1.75  0.28148 -1.672 3.636  5.048 15.40  0.038 0.96 23.635 26.049 25.384 24.266 23.559 22.951 22.166 21.608 21.451  0.281
 3  10.07 -1.75  0.15303 -2.314 3.579  5.198 15.50  0.038 0.80 25.606 29.671 28.291 26.750 25.775 24.963 23.970 23.392 23.208  0.153
 3  10.07 -1.75  0.56804 -0.841 3.704  4.794 15.50  0.038 0.97 21.691 22.986 22.823 21.995 21.494 21.030 20.430 19.968 19.873  0.568
 3  10.07 -1.75  0.29125 -1.644 3.637  5.042 15.80  0.038 0.71 24.235 26.700 26.019 24.887 24.167 23.551 22.756 22.196 22.036  0.291
 3  10.07 -1.75  0.75172 -0.031 3.798  4.484 16.00  0.038 0.00 20.848 21.201 21.454 21.020 20.710 20.404 20.037 19.736 19.711  0.752
 3  10.07 -1.75  0.32922 -1.546 3.643  5.021 16.20  0.038 0.00 24.835 27.103 26.492 25.412 24.736 24.149 23.389 22.840 22.691  0.329
 3  10.07 -1.75  0.34376 -1.510 3.646  5.012 16.70  0.038 0.00 25.245 27.475 26.878 25.808 25.140 24.558 23.805 23.257 23.111  0.344
 3  10.07 -1.75  0.32454 -1.558 3.643  5.023 16.80  0.038 0.00 25.464 27.744 27.129 26.046 25.367 24.778 24.016 23.466 23.317  0.325
 3  10.07 -1.71  0.16290 -2.245 3.586  5.185 10.80  0.038 0.00 21.183 24.727 23.592 22.176 21.264 20.520 19.582 19.005 18.824  0.163
 3  10.07 -1.71  0.31730 -1.576 3.642  5.027 11.40  0.038 0.89 19.470 21.820 21.176 20.076 19.383 18.785 18.012 17.455 17.303  0.317
 3  10.07 -1.71  0.77738  0.121 3.809  4.391 11.80  0.038 0.00 16.268 16.595 16.831 16.428 16.138 15.851 15.511 15.234 15.212  0.777
 3  10.07 -1.71  0.18821 -2.058 3.607  5.147 11.90  0.038 0.00 21.815 24.723 23.878 22.623 21.810 21.134 20.271 19.696 19.521  0.188
 3  10.07 -1.71  0.20471 -1.951 3.619  5.121 12.00  0.038 0.00 21.648 24.351 23.578 22.383 21.613 20.966 20.134 19.563 19.393  0.205
 3  10.07 -1.71  0.18735 -2.064 3.607  5.148 12.10  0.038 0.00 22.031 24.952 24.102 22.844 22.028 21.350 20.484 19.910 19.734  0.187
 3  10.07 -1.71  0.59246 -0.746 3.716  4.766 12.20  0.038 0.76 18.537 19.769 19.650 18.846 18.348 17.886 17.289 16.827 16.731  0.592
 3  10.07 -1.71  0.44582 -1.252 3.662  4.931 12.40  0.038 0.00 20.299 22.258 21.773 20.774 20.160 19.617 18.906 18.374 18.247  0.446
 3  10.07 -1.71  0.23097 -1.842 3.625  5.091 12.60  0.038 0.74 21.571 24.331 23.541 22.331 21.550 20.891 20.047 19.475 19.304  0.231
 3  10.07 -1.71  0.09777 -2.960 3.509  5.372 12.70  0.038 0.00 24.869 31.699 28.785 26.730 25.493 24.267 23.077 22.546 22.415  0.098
 3  10.07 -1.71  0.31156 -1.590 3.641  5.030 12.90  0.038 0.00 21.645 23.967 23.333 22.240 21.553 20.960 20.191 19.636 19.486  0.312
 3  10.07 -1.71  0.28027 -1.675 3.635  5.049 12.90  0.038 0.74 21.387 23.888 23.190 22.050 21.323 20.703 19.904 19.339 19.179  0.280
 3  10.07 -1.71  0.67633 -0.399 3.759  4.651 13.10  0.038 0.00 18.867 19.452 19.633 19.063 18.684 18.319 17.866 17.502 17.452  0.676
 3  10.07 -1.71  0.10955 -2.728 3.540  5.310 13.30  0.038 0.87 24.444 30.250 27.954 26.066 24.923 23.837 22.701 22.150 21.994  0.110
 3  10.07 -1.71  0.35017 -1.494 3.647  5.008 13.50  0.038 0.00 22.005 24.227 23.630 22.564 21.898 21.319 20.567 20.018 19.874  0.350
 3  10.07 -1.71  0.10440 -2.815 3.529  5.334 13.60  0.038 0.00 25.407 31.295 28.907 26.997 25.865 24.801 23.676 23.111 22.945  0.104
 3  10.07 -1.71  0.27288 -1.697 3.634  5.054 13.70  0.038 0.92 22.035 24.496 23.811 22.682 21.965 21.351 20.559 19.996 19.837  0.273
 3  10.07 -1.71  0.19718 -1.992 3.615  5.131 13.80  0.038 0.80 23.095 26.097 25.215 23.938 23.111 22.421 21.541 20.967 20.792  0.197
 3  10.07 -1.71  0.36047 -1.471 3.648  5.003 13.90  0.038 0.00 22.347 24.546 23.957 22.897 22.236 21.661 20.913 20.365 20.223  0.360
 3  10.07 -1.71  0.44425 -1.256 3.661  4.933 14.00  0.038 0.00 21.910 23.874 23.387 22.387 21.772 21.228 20.517 19.984 19.856  0.444
 3  10.07 -1.71  0.13357 -2.497 3.561  5.249 14.10  0.038 0.00 25.112 29.666 27.993 26.354 25.339 24.481 23.460 22.879 22.691  0.134
 3  10.07 -1.71  0.12642 -2.565 3.555  5.269 14.10  0.038 0.85 24.744 29.813 27.874 26.126 25.065 24.127 23.063 22.486 22.302  0.126
 3  10.07 -1.71  0.48608 -1.132 3.671  4.887 14.20  0.038 0.00 21.801 23.594 23.182 22.225 21.643 21.122 20.437 19.918 19.800  0.486
 3  10.07 -1.71  0.28030 -1.675 3.635  5.049 14.20  0.038 0.00 23.158 25.569 24.902 23.787 23.080 22.474 21.691 21.131 20.976  0.280
 3  10.07 -1.71  0.14719 -2.368 3.572  5.209 14.80  0.038 0.00 25.489 29.530 28.145 26.612 25.638 24.842 23.855 23.277 23.094  0.147
 3  10.07 -1.71  0.28557 -1.660 3.636  5.046 14.90  0.038 0.00 23.820 26.215 25.554 24.443 23.740 23.136 22.355 21.797 21.642  0.286
 3  10.07 -1.71  0.35336 -1.487 3.647  5.007 15.00  0.038 1.00 22.736 24.952 24.357 23.292 22.628 22.050 21.299 20.750 20.607  0.353
 3  10.07 -1.71  0.22741 -1.857 3.624  5.095 15.10  0.038 0.00 24.511 27.110 26.374 25.209 24.462 23.829 23.014 22.444 22.277  0.227
 3  10.07 -1.71  0.18436 -2.086 3.604  5.153 15.30  0.038 0.00 25.286 28.253 27.388 26.116 25.290 24.606 23.733 23.157 22.980  0.184
 3  10.07 -1.71  0.88236  1.759 3.751  2.555 15.40  0.038 0.95 15.773 16.454 16.499 15.956 15.578 15.208 14.726 14.339 14.295  0.841
 3  10.07 -1.71  0.39415 -1.395 3.652  4.985 15.50  0.038 0.00 23.758 25.878 25.321 24.282 23.637 23.073 22.337 21.795 21.657  0.394
 3  10.07 -1.71  0.22043 -1.886 3.623  5.104 15.70  0.038 0.00 25.184 27.814 27.068 25.893 25.140 24.501 23.682 23.111 22.944  0.220
 3  10.07 -1.71  0.40105 -1.379 3.653  4.980 16.00  0.038 0.00 24.218 26.321 25.772 24.736 24.095 23.533 22.800 22.258 22.122  0.401
 3  10.07 -1.71  0.28291 -1.668 3.636  5.047 16.30  0.038 0.00 25.240 27.642 26.979 25.865 25.160 24.555 23.773 23.214 23.059  0.283
 3  10.07 -1.71  0.45884 -1.213 3.664  4.917 16.40  0.038 0.73 23.776 25.787 25.284 24.271 23.646 23.094 22.373 21.837 21.705  0.459
 3  10.07 -1.71  0.21115 -1.924 3.620  5.114 16.70  0.038 0.88 25.701 28.478 27.681 26.464 25.678 25.019 24.175 23.602 23.430  0.211
 3  10.07 -1.71  0.35943 -1.473 3.648  5.004 17.30  0.038 0.77 25.233 27.513 26.896 25.815 25.136 24.548 23.786 23.233 23.085  0.359
 3  10.07 -1.71  0.55343 -0.899 3.696  4.810 17.40  0.038 0.00 24.418 25.786 25.583 24.735 24.224 23.753 23.141 22.669 22.572  0.553
 3  10.07 -1.71  0.56141 -0.868 3.700  4.801 17.50  0.038 0.00 24.440 25.740 25.570 24.740 24.240 23.777 23.177 22.713 22.620  0.561
 3  10.07 -1.71  0.56192 -0.866 3.700  4.801 19.00  0.038 0.00 25.935 27.231 27.063 26.234 25.735 25.272 24.673 24.210 24.116  0.562
 3  10.07 -1.69  0.31707 -1.576 3.642  5.027 10.40  0.038 0.00 19.110 21.423 20.791 19.702 19.017 18.426 17.659 17.104 16.955  0.317
 3  10.07 -1.69  0.14026 -2.436 3.566  5.230 13.20  0.038 0.79 23.598 28.198 26.528 24.874 23.850 22.969 21.935 21.357 21.173  0.140
 3  10.07 -1.69  0.18813 -2.059 3.607  5.147 13.30  0.038 0.97 22.511 25.461 24.601 23.334 22.512 21.830 20.960 20.384 20.207  0.188
 3  10.07 -1.69  0.24207 -1.796 3.628  5.076 13.30  0.038 0.84 21.991 24.597 23.859 22.691 21.942 21.308 20.492 19.922 19.757  0.242
 3  10.07 -1.69  0.72700 -0.166 3.785  4.552 13.40  0.038 0.00 18.586 19.001 19.241 18.763 18.430 18.104 17.708 17.385 17.352  0.727
 3  10.07 -1.69  0.17423 -2.163 3.595  5.169 13.50  0.038 0.90 23.070 26.478 25.416 24.032 23.136 22.403 21.476 20.899 20.718  0.174
 3  10.07 -1.69  0.36385 -1.463 3.648  5.002 13.60  0.038 0.00 22.028 24.224 23.634 22.576 21.916 21.342 20.595 20.046 19.905  0.364
 3  10.07 -1.69  0.16621 -2.223 3.588  5.180 13.70  0.038 0.00 24.026 27.489 26.392 24.997 24.096 23.360 22.431 21.853 21.672  0.166
 3  10.07 -1.69  0.10983 -2.726 3.539  5.308 13.70  0.038 0.81 25.043 30.744 28.545 26.696 25.551 24.442 23.274 22.753 22.612  0.110
 3  10.07 -1.69  0.12451 -2.585 3.552  5.273 13.80  0.038 0.80 24.595 29.825 27.817 26.037 24.956 23.981 22.897 22.325 22.148  0.125
 3  10.07 -1.69  0.32546 -1.555 3.643  5.023 14.00  0.038 0.00 22.658 24.949 24.325 23.241 22.561 21.973 21.210 20.656 20.509  0.325
 3  10.07 -1.69  0.40909 -1.356 3.655  4.972 14.20  0.038 0.00 22.361 24.442 23.901 22.872 22.235 21.677 20.947 20.406 20.271  0.409
 3  10.07 -1.69  0.11958 -2.632 3.548  5.285 14.20  0.038 0.00 25.550 30.664 28.680 26.925 25.865 24.935 23.874 23.294 23.105  0.120
 3  10.07 -1.69  0.34646 -1.503 3.646  5.011 14.30  0.038 0.00 22.828 25.064 24.460 23.391 22.722 22.142 21.388 20.837 20.693  0.346
 3  10.07 -1.69  0.39347 -1.397 3.652  4.985 14.40  0.038 0.92 21.992 24.151 23.577 22.528 21.876 21.307 20.565 20.019 19.880  0.393
 3  10.07 -1.69  0.16633 -2.222 3.588  5.180 14.50  0.038 0.00 24.824 28.282 27.188 25.793 24.893 24.158 23.229 22.651 22.470  0.166
 3  10.07 -1.69  0.19650 -1.997 3.614  5.132 14.60  0.038 0.00 24.362 27.144 26.343 25.125 24.339 23.680 22.837 22.263 22.092  0.197
 3  10.07 -1.69  0.21788 -1.896 3.622  5.107 14.70  0.038 0.00 24.211 26.856 26.103 24.924 24.168 23.528 22.707 22.135 21.967  0.218
 3  10.07 -1.69  0.53670 -0.960 3.689  4.830 14.80  0.038 0.00 21.970 23.461 23.195 22.316 21.785 21.301 20.668 20.181 20.079  0.537
 3  10.07 -1.69  0.43370 -1.286 3.659  4.945 14.80  0.038 0.79 22.276 24.362 23.822 22.792 22.152 21.592 20.861 20.319 20.183  0.434
 3  10.07 -1.69  0.23379 -1.830 3.626  5.087 14.90  0.038 0.86 23.654 26.290 25.541 24.365 23.610 22.972 22.151 21.580 21.413  0.234
 3  10.07 -1.69  0.50104 -1.087 3.675  4.870 15.10  0.038 0.83 22.101 23.939 23.508 22.540 21.949 21.421 20.728 20.204 20.082  0.501
 3  10.07 -1.69  0.60825 -0.685 3.723  4.747 15.20  0.038 0.96 21.033 22.073 22.035 21.287 20.827 20.396 19.845 19.414 19.335  0.608
 3  10.07 -1.69  0.17350 -2.168 3.595  5.170 15.20  0.038 0.97 24.691 28.010 26.984 25.623 24.742 24.020 23.105 22.528 22.347  0.174
 3  10.07 -1.69  0.44556 -1.252 3.661  4.931 15.40  0.038 0.00 23.301 25.265 24.776 23.777 23.162 22.619 21.908 21.374 21.247  0.446
 3  10.07 -1.69  0.72556 -0.173 3.784  4.555 15.50  0.038 0.87 20.346 20.862 21.063 20.536 20.176 19.827 19.396 19.046 19.002  0.726
 3  10.07 -1.69  0.17223 -2.178 3.593  5.172 15.60  0.038 0.00 25.814 29.091 28.085 26.734 25.860 25.142 24.232 23.655 23.474  0.172
 3  10.07 -1.69  0.16956 -2.198 3.591  5.175 15.80  0.038 0.94 25.402 28.893 27.786 26.383 25.477 24.737 23.804 23.226 23.045  0.170
 3  10.07 -1.69  0.43252 -1.290 3.659  4.946 16.00  0.038 0.81 23.464 25.549 25.009 23.979 23.340 22.780 22.049 21.507 21.372  0.433
 3  10.07 -1.69  0.21385 -1.913 3.621  5.111 16.00  0.038 0.00 25.553 28.216 27.457 26.273 25.512 24.870 24.046 23.474 23.305  0.214
 3  10.07 -1.69  0.34997 -1.494 3.647  5.008 16.20  0.038 0.88 24.077 26.350 25.733 24.654 23.977 23.391 22.631 22.078 21.931  0.350
 3  10.07 -1.69  0.37208 -1.445 3.649  4.997 17.00  0.038 0.00 25.382 27.559 26.976 25.923 25.267 24.696 23.952 23.404 23.264  0.372
 3  10.07 -1.69  0.32445 -1.558 3.643  5.024 17.20  0.038 0.00 25.865 28.158 27.533 26.449 25.768 25.180 24.416 23.862 23.714  0.324
 3  10.07 -1.69  0.48035 -1.149 3.670  4.893 17.60  0.038 0.78 24.797 26.726 26.255 25.265 24.656 24.116 23.408 22.877 22.750  0.480
 3  10.07 -1.69  0.38577 -1.414 3.651  4.990 17.70  0.038 0.00 26.005 28.150 27.581 26.536 25.887 25.320 24.581 24.035 23.897  0.386
 3  10.07 -1.69  0.53683 -0.960 3.689  4.829 18.50  0.038 0.00 25.669 27.159 26.893 26.014 25.484 25.000 24.367 23.880 23.778  0.537
 3  10.07 -1.67  0.12646 -2.569 3.553  5.267 10.50  0.038 0.00 21.692 26.585 24.722 23.013 21.972 21.073 20.028 19.446 19.256  0.126
 3  10.07 -1.67  0.16766 -2.214 3.589  5.178 12.30  0.038 0.00 22.604 26.044 24.959 23.569 22.671 21.937 21.010 20.433 20.251  0.168
 3  10.07 -1.67  0.22377 -1.873 3.623  5.100 12.70  0.038 0.00 22.153 24.780 24.033 22.860 22.107 21.470 20.652 20.079 19.912  0.224
 3  10.07 -1.67  0.58438 -0.779 3.711  4.774 12.90  0.038 0.00 19.619 20.771 20.673 19.891 19.414 18.971 18.400 17.955 17.870  0.584
 3  10.07 -1.67  0.16081 -2.265 3.583  5.187 12.90  0.038 0.71 22.985 26.901 25.613 24.107 23.146 22.338 21.352 20.775 20.592  0.161
 3  10.07 -1.67  0.28672 -1.658 3.636  5.045 13.40  0.038 0.00 22.315 24.721 24.053 22.940 22.236 21.632 20.850 20.288 20.134  0.287
 3  10.07 -1.67  0.29689 -1.629 3.638  5.038 13.50  0.038 1.00 21.591 23.967 23.310 22.205 21.507 20.907 20.130 19.570 19.418  0.297
 3  10.07 -1.67  0.40757 -1.361 3.654  4.973 13.70  0.038 0.00 21.873 23.970 23.421 22.389 21.749 21.190 20.458 19.914 19.780  0.408
 3  10.07 -1.67  0.32202 -1.565 3.642  5.025 13.80  0.038 0.00 22.483 24.792 24.160 23.072 22.388 21.798 21.032 20.476 20.328  0.322
 3  10.07 -1.67  0.83831  1.130 3.729  3.094 13.80  0.038 0.75 15.725 16.578 16.615 15.962 15.537 15.127 14.586 14.147 14.091  0.838
 3  10.07 -1.67  0.15390 -2.317 3.577  5.195 13.90  0.038 0.00 24.462 28.329 27.036 25.542 24.586 23.808 22.837 22.258 22.075  0.154
 3  10.07 -1.67  0.15160 -2.334 3.575  5.198 13.90  0.038 0.83 24.016 28.222 26.766 25.194 24.202 23.377 22.373 21.793 21.607  0.152
 3  10.07 -1.67  0.20645 -1.945 3.619  5.119 14.10  0.038 0.00 23.733 26.439 25.664 24.468 23.698 23.051 22.219 21.646 21.477  0.206
 3  10.07 -1.67  0.19699 -1.994 3.615  5.131 14.20  0.038 0.00 23.956 26.739 25.937 24.719 23.933 23.274 22.431 21.857 21.685  0.197
 3  10.07 -1.67  0.14603 -2.383 3.570  5.212 14.30  0.038 0.00 25.029 29.178 27.732 26.178 25.195 24.385 23.391 22.812 22.626  0.146
 3  10.07 -1.67  0.27181 -1.701 3.634  5.054 14.50  0.038 0.83 22.959 25.474 24.768 23.625 22.896 22.275 21.475 20.907 20.747  0.272
 3  10.07 -1.67  0.13574 -2.481 3.561  5.242 14.90  0.038 0.77 25.452 30.272 28.491 26.792 25.747 24.829 23.775 23.199 23.018  0.136
 3  10.07 -1.67  0.18639 -2.074 3.605  5.149 14.90  0.038 0.00 24.854 27.805 26.944 25.677 24.855 24.174 23.303 22.727 22.550  0.186
 3  10.07 -1.67  0.36100 -1.471 3.648  5.003 15.10  0.038 0.00 23.547 25.759 25.162 24.100 23.437 22.862 22.112 21.561 21.419  0.361
 3  10.07 -1.67  0.24192 -1.798 3.628  5.077 15.20  0.038 0.79 23.967 26.622 25.868 24.686 23.927 23.285 22.461 21.889 21.722  0.242
 3  10.07 -1.67  0.23332 -1.833 3.626  5.088 15.40  0.038 0.82 24.222 26.908 26.142 24.952 24.186 23.540 22.711 22.138 21.970  0.233
 3  10.07 -1.67  0.47852 -1.156 3.669  4.895 15.60  0.038 0.00 23.259 25.099 24.663 23.696 23.106 22.580 21.889 21.364 21.244  0.479
 3  10.07 -1.67  0.48421 -1.139 3.670  4.888 16.20  0.038 0.00 23.817 25.632 25.207 24.246 23.661 23.138 22.450 21.927 21.809  0.484
 3  10.07 -1.67  0.20465 -1.953 3.618  5.121 16.30  0.038 0.99 25.214 27.936 27.155 25.955 25.182 24.532 23.699 23.125 22.955  0.205
 3  10.07 -1.63  0.20292 -1.966 3.616  5.122  9.60  0.038 0.00 19.284 22.042 21.247 20.037 19.256 18.603 17.764 17.188 17.018  0.203
 3  10.07 -1.63  0.16234 -2.259 3.583  5.184 11.10  0.038 0.85 20.996 24.915 23.602 22.098 21.140 20.347 19.370 18.790 18.604  0.162
 3  10.07 -1.63  0.11906 -2.644 3.545  5.284 11.90  0.038 0.00 23.280 28.505 26.464 24.687 23.617 22.667 21.596 21.018 20.832  0.119
 3  10.07 -1.63  0.26746 -1.720 3.631  5.056 12.00  0.038 0.00 21.071 23.570 22.866 21.730 21.005 20.388 19.591 19.023 18.864  0.267
 3  10.07 -1.63  0.63383 -0.585 3.735  4.711 12.70  0.038 0.00 18.932 19.776 19.831 19.153 18.727 18.324 17.814 17.411 17.344  0.634
 3  10.07 -1.63  0.26787 -1.719 3.631  5.056 12.80  0.038 0.00 21.868 24.366 23.662 22.526 21.802 21.185 20.389 19.820 19.662  0.268
 3  10.07 -1.63  0.24934 -1.774 3.628  5.066 13.10  0.038 0.00 22.304 24.857 24.134 22.983 22.246 21.622 20.816 20.244 20.082  0.249
 3  10.07 -1.63  0.38732 -1.416 3.649  4.986 13.30  0.038 0.00 21.610 23.799 23.207 22.153 21.496 20.926 20.180 19.626 19.488  0.387
 3  10.07 -1.63  0.20975 -1.937 3.618  5.115 13.40  0.038 0.00 23.013 25.741 24.956 23.756 22.981 22.332 21.498 20.923 20.753  0.210
 3  10.07 -1.63  0.25128 -1.767 3.628  5.065 13.50  0.038 0.84 22.118 24.731 23.988 22.819 22.070 21.436 20.620 20.047 19.882  0.251
 3  10.07 -1.63  0.54592 -0.932 3.691  4.816 13.50  0.038 0.70 20.296 21.908 21.590 20.682 20.126 19.625 18.965 18.460 18.349  0.546
 3  10.07 -1.63  0.12434 -2.594 3.550  5.271 13.80  0.038 0.00 25.055 30.096 28.150 26.410 25.357 24.440 23.384 22.803 22.611  0.124
 3  10.07 -1.63  0.57740 -0.810 3.706  4.780 13.90  0.038 0.00 20.695 21.926 21.785 20.979 20.492 20.041 19.455 19.000 18.912  0.577
 3  10.07 -1.63  0.57265 -0.829 3.704  4.785 13.90  0.038 0.00 20.742 22.007 21.849 21.032 20.540 20.084 19.492 19.032 18.943  0.573
 3  10.07 -1.63  0.38540 -1.420 3.649  4.987 14.00  0.038 0.00 22.321 24.515 23.921 22.866 22.208 21.637 20.890 20.337 20.198  0.385
 3  10.07 -1.63  0.30673 -1.609 3.638  5.032 14.30  0.038 0.80 22.538 24.993 24.306 23.181 22.466 21.855 21.065 20.499 20.343  0.307
 3  10.07 -1.63  0.12108 -2.625 3.547  5.279 14.30  0.038 0.00 25.632 30.787 28.782 27.020 25.956 25.018 23.954 23.374 23.186  0.121
 3  10.07 -1.63  0.15042 -2.348 3.572  5.198 14.40  0.038 0.89 24.466 28.734 27.231 25.650 24.656 23.827 22.822 22.242 22.054  0.150
 3  10.07 -1.63  0.17529 -2.162 3.594  5.166 14.40  0.038 0.00 24.575 27.837 26.838 25.492 24.618 23.902 22.994 22.416 22.234  0.175
 3  10.07 -1.63  0.16934 -2.207 3.589  5.174 14.50  0.038 0.00 24.786 28.231 27.144 25.753 24.854 24.119 23.192 22.613 22.430  0.169
 3  10.07 -1.63  0.12308 -2.606 3.549  5.274 14.50  0.038 0.78 25.429 30.819 28.748 26.942 25.838 24.818 23.711 23.151 22.984  0.123
 3  10.07 -1.63  0.49637 -1.107 3.671  4.872 14.60  0.038 0.00 22.137 23.937 23.514 22.559 21.978 21.460 20.774 20.249 20.134  0.496
 3  10.07 -1.63  0.56141 -0.873 3.698  4.798 14.80  0.038 0.00 21.752 23.104 22.902 22.060 21.554 21.089 20.481 20.009 19.916  0.561
 3  10.07 -1.63  0.16698 -2.224 3.587  5.178 14.90  0.038 0.00 25.230 28.748 27.625 26.217 25.308 24.566 23.631 23.052 22.869  0.167
 3  10.07 -1.63  0.15661 -2.302 3.578  5.191 14.90  0.038 1.00 24.673 28.513 27.234 25.747 24.794 24.019 23.050 22.471 22.286  0.157
 3  10.07 -1.63  0.34099 -1.524 3.643  5.013 15.00  0.038 0.00 23.580 25.880 25.247 24.164 23.483 22.896 22.133 21.575 21.429  0.341
 3  10.07 -1.63  0.27886 -1.687 3.633  5.049 15.00  0.038 0.00 23.989 26.454 25.762 24.635 23.917 23.305 22.514 21.947 21.791  0.279
 3  10.07 -1.63  0.45179 -1.240 3.661  4.922 16.00  0.038 0.00 23.870 25.860 25.354 24.351 23.733 23.190 22.474 21.934 21.808  0.452
